gene,treatment1_mean,treatment2_mean,log2FoldChange,padj,gene_name,gene_def
K12192,53.1327168768987,47.5585943123184,-0.154826615754381,0.969809035218972,CHMP2B,charged multivesicular body protein 2B
K12194,370.908522862101,488.13386554173,0.395876579792613,0.613576935955593,"CHMP4, SNF7, VPS32",charged multivesicular body protein 4
K12195,157.894922500877,176.608469486489,0.164292352017089,0.942936770060521,"CHMP6, VPS20",charged multivesicular body protein 6
K12196,456.647848138826,506.472899618575,0.147801974835336,0.919155841251739,VPS4,vacuolar protein-sorting-associated protein 4
K12197,247.770810993279,284.392577488687,0.197299644676593,0.908436241892736,"CHMP1, VPS46, DID2",charged multivesicular body protein 1
K12198,238.753027495443,197.586834141314,-0.276300904765901,0.762835335670314,"CHMP5, VPS60",charged multivesicular body protein 5
K12199,119.571422070875,116.350367623294,-0.038899884647049,0.990996267881557,"VTA1, LIP5",vacuolar protein sorting-associated protein VTA1
K12200,352.55909684128,311.745816840909,-0.18159435304832,0.885367014401023,"PDCD6IP, ALIX, RIM20",programmed cell death 6-interacting protein
K12209,0.743168453518276,6.13629305321922,3.18683487998461,NA,"icmE, dotG",intracellular multiplication protein IcmE
K12229,287.769130538962,392.850693506175,0.446076804029833,0.429658978201011,"DAPP1, BAM32",dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide
K12231,12.8816255942008,12.0381528109843,-0.094561637045587,0.996176117999233,HECTD1,E3 ubiquitin-protein ligase HECTD1 [EC:2.3.2.26]
K12232,37.5461589518581,33.6977843392821,-0.158153511507765,0.979305531572736,HECTD2,E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]
K12233,3.1587497226377,4.10326076879399,0.374177218793672,NA,HECTD3,E3 ubiquitin-protein ligase HECTD3 [EC:2.3.2.26]
K12234,35.4370516525049,56.3846864904465,0.66491641768853,0.796449818833689,"cofE, fbiB",coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]
K12235,130.523620816712,138.271594201916,0.077768796948694,0.984018714773774,SRR,serine racemase [EC:5.1.1.18]
K12236,113.935522302944,213.614560678395,0.902188059530717,0.185005037513816,NFX1,transcriptional repressor NF-X1
K12240,5.11365356002577,9.90187811550775,0.938009008290023,NA,pchF,pyochelin synthetase
K12242,10.4933014239888,2.62090507124152,-2.02461980393242,0.562441026293343,pchC,pyochelin biosynthetic protein PchC
K12244,2206.83130901839,1634.38115917048,-0.433938751533073,0.25384086694758,GNT1,[Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase [EC:2.4.1.229]
K12245,10.0154095537983,14.5667626722818,0.541902736918502,0.9493001816719,PGTA,bifunctional glycosyltransferase PgtA [EC:2.4.1.- 2.4.1.69]
K12251,81.8461644500377,128.709145377207,0.650550801430026,0.702316896421469,aguB,N-carbamoylputrescine amidase [EC:3.5.1.53]
K12255,57.8739769591427,45.297234604131,-0.361192400995454,0.860691622557762,gbuA,guanidinobutyrase [EC:3.5.3.7]
K12256,0.743168453518276,0,-2.3978602176947,NA,spuC,putrescine---pyruvate transaminase [EC:2.6.1.113]
K12257,24.7544472912508,7.5526025396639,-1.70186312169003,0.454377630710815,secDF,SecD/SecF fusion protein
K12259,95.7303930222391,110.167913437658,0.198037297926833,0.931314420750447,"SMOX, PAO5",spermine oxidase [EC:1.5.3.16 1.5.3.-]
K12262,211.79090734383,202.977363755571,-0.065831216805152,0.978460489720489,cybB,superoxide oxidase [EC:1.10.3.17]
K12266,12.9522190497345,5.60004147192858,-1.1999786683419,NA,norR,anaerobic nitric oxide reductase transcription regulator
K12267,510.755846866909,824.171119955499,0.691558576748536,0.229154831250258,msrAB,peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]
K12271,2.9726738140731,0,-4.41424664619562,NA,"SRP43, CAO",signal recognition particle 43 kDa protein
K12272,118.015865835656,145.791817125386,0.307738258693315,0.885847198618574,"SRPRB, SRP102",signal recognition particle receptor subunit beta
K12273,633.946442953902,564.756449964808,-0.166171348666099,0.912100187620445,SEC66,translocation protein SEC66
K12274,0,0.515695958350558,1.59641619128586,NA,SEC72,translocation protein SEC72
K12275,1106.63998106998,989.173671327989,-0.161160155977701,0.894631451872853,SEC62,translocation protein SEC62
K12284,17.9287805782423,14.1763850294292,-0.338923020172411,NA,mshN,MSHA biogenesis protein MshN
K12287,2.70703837044058,3.95629257208992,0.5488862258307,NA,mshQ,MSHA biogenesis protein MshQ
K12294,7.74594499555718,5.96177535151491,-0.383744020982383,NA,comD,"two-component system, LytTR family, sensor histidine kinase ComD [EC:2.7.13.3]"
K12297,15.1862367499695,26.2453724294351,0.803733235646999,0.811841652168104,"rlmL, rlmK",23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
K12301,7.04237687942054,7.59853036929343,0.108960201584262,0.995754201142204,SLC17A5,"MFS transporter, ACS family, solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 5"
K12304,1173.95318074537,1039.1501449216,-0.177196345116591,0.928889327116226,CANT1,soluble calcium-activated nucleotidase 1 [EC:3.6.1.6]
K12306,1007.6185301794,929.676679902265,-0.116446096541442,0.8855173694658,"MSFD7, SLC49A4","MFS transporter, FLVCR family, MFS-domain-containing protein 7"
K12307,1043.04591948475,937.938253267744,-0.152664197278338,0.856991653886459,"MSFD8, CLN7","MFS transporter, ceroid-lipofuscinosis neuronal protein 7"
K12308,1.05291657421257,5.16833280785329,2.26107368308302,NA,"bgaB, lacA",beta-galactosidase [EC:3.2.1.23]
K12309,0.902346123480193,1.61313408615946,0.824954731686807,NA,"GLB1, ELNR1",beta-galactosidase [EC:3.2.1.23]
K12310,20.4105015630413,11.1812785959875,-0.86838861895644,0.851271565094877,CTBS,Di-N-acetylchitobiase [EC:3.2.1.-]
K12311,247.606818009117,191.96382875457,-0.370746894194821,0.741249820807035,"MAN2B1, LAMAN",lysosomal alpha-mannosidase [EC:3.2.1.24]
K12314,5.47196809763591,3.09417575010335,-0.824667093580222,NA,ACTC1,"actin, alpha cardiac muscle"
K12315,0.601564082320129,3.09417575010335,2.35576710420027,NA,ACTG2,"actin, gamma-enteric smooth muscle"
K12319,117.516111248727,111.847082516704,-0.077708630659242,0.975635003444784,GUCY1B,guanylate cyclase soluble subunit beta [EC:4.6.1.2]
K12322,6.31749944527539,5.29168007293831,-0.256710833364458,NA,GUCY2F,guanylate cyclase 2F [EC:4.6.1.2]
K12323,82.6176523917372,35.751385774092,-1.20426979263599,0.223250021574175,"ANPRA, NPR1",atrial natriuretic peptide receptor A [EC:4.6.1.2]
K12327,11.1826734003017,4.14437201467414,-1.42917504153574,NA,CALD1,caldesmon
K12329,2.22950536055483,0,-3.99103459400025,NA,"PPP1R12B, MYPT2",protein phosphatase 1 regulatory subunit 12B
K12339,11.5017464608349,7.86271521372457,-0.548804710340316,NA,cysM,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
K12343,262.968255800983,270.139001708143,0.039152204584501,0.988219488369174,SRD5A1,3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]
K12344,1.05291657421257,0.426028815623719,-1.29264252393271,NA,SRD5A2,3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22]
K12345,38.8515442885662,45.502147344172,0.23088558212253,0.955899012109706,SRD5A3,3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase [EC:1.3.1.22 1.3.1.94]
K12346,7.74143265587705,8.87661681616459,0.208727574067188,NA,SMF,metal iron transporter
K12349,7.25668074575315,3.76076847853916,-0.967443705477839,NA,ASAH2,neutral ceramidase [EC:3.5.1.23]
K12350,0.89804251386542,7.43800043170943,3.04478964716563,NA,"SMPD1, ASM",sphingomyelin phosphodiesterase [EC:3.1.4.12]
K12351,13.9831085853292,11.0717128471249,-0.319534688246442,0.967058590990903,SMPD2,sphingomyelin phosphodiesterase 2 [EC:3.1.4.12]
K12353,248.298540399725,291.499651574942,0.231116762222926,0.902375974833614,SMPD4,sphingomyelin phosphodiesterase 4 [EC:3.1.4.12]
K12355,0,2.32696867783337,3.76858321414851,NA,REF1,coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K12361,0.601564082320129,2.32696867783337,1.93859492828141,NA,RASGRP2,RAS guanyl-releasing protein 2
K12373,265.062655255927,114.649331196922,-1.20772836792253,0.217488273903962,HEXA_B,hexosaminidase [EC:3.2.1.52]
K12375,3.75098886511892,3.00144329869753,-0.32745253048671,NA,ARSI_J,arylsulfatase I/J [EC:3.1.6.-]
K12376,10.9704755735698,1.93702827644252,-2.56387976075145,0.337573256972163,ARSK,arylsulfatase K [EC:3.1.6.-]
K12380,114.995108925972,28.3709173899237,-2.01348574123059,0.189086163339794,RASA3,Ras GTPase-activating protein 3
K12381,0.526458287106283,3.68225478481755,2.76456734494982,NA,ARSG,arylsulfatase G [EC:3.1.6.-]
K12384,5.07850696249823,4.9478737490749,-0.039444197673183,NA,"SCARB2, LIMP2, CD36L2",lysosome membrane protein 2
K12385,1165.34327025457,937.495136041862,-0.313771767380599,0.676376411126804,NPC1,Niemann-Pick C1 protein
K12386,225.467506314765,284.806165876586,0.335314196539412,0.813478027621473,CTNS,cystinosin
K12387,23.7810902521062,24.1725158778492,0.02597182376753,0.998606880108725,LAPTM,lysosomal-associated transmembrane protein
K12389,208.382151044561,211.405647167325,0.016995849835202,0.996176117999233,"BTS, CLN3",battenin
K12390,1.71631676259754,1.90400517088863,0.16516672117873,NA,CLN5,ceroid-lipofuscinosis neuronal protein 5
K12391,1384.87149241953,1151.64678157571,-0.266285372324368,0.650661963452259,AP1G1,AP-1 complex subunit gamma-1
K12392,1325.3643972936,1504.33370087664,0.183154757383036,0.814857116103194,AP1B1,AP-1 complex subunit beta-1
K12393,744.957544288346,799.709893500241,0.100509981959389,0.948861507905648,AP1M,AP-1 complex subunit mu
K12394,428.999298804028,676.895078728936,0.658825550151589,0.235580815901526,AP1S1_2,AP-1 complex subunit sigma 1/2
K12396,261.609803185278,293.839558631516,0.164674954982256,0.893232195375953,AP3D,AP-3 complex subunit delta
K12397,436.691967790522,403.427938871361,-0.113420304380239,0.946478933396615,AP3B,AP-3 complex subunit beta
K12398,245.210949008949,253.840044644015,0.047931381430463,0.986290811593067,AP3M,AP-3 complex subunit mu
K12399,138.082204592725,146.920554138567,0.087586200596691,0.97590929559081,AP3S,AP-3 complex subunit sigma
K12400,586.647338748961,705.478774914661,0.266718221960834,0.7722819958937,AP4E1,AP-4 complex subunit epsilon-1
K12401,582.676518410783,443.062287402587,-0.395954464776071,0.636226616886723,AP4B1,AP-4 complex subunit beta-1
K12402,512.78546742266,719.601092173579,0.488421835800621,0.507897762053943,AP4M1,AP-4 complex subunit mu-1
K12403,277.665795891518,530.036588118317,0.932260744919733,0.062221562223883,AP4S1,AP-4 complex subunit sigma-1
K12404,0.526458287106283,4.97149468069395,3.17203721332664,NA,GGA,ADP-ribosylation factor-binding protein GGA
K12405,218.929905352497,288.959924228527,0.40000890404888,0.710212866949651,HSD17B4,"(3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2 [EC:1.1.1.- 4.2.1.107 4.2.1.119]"
K12408,10.5633858889785,3.58625077683485,-1.5602315779566,NA,HSD3B7,"cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase [EC:1.1.1.181]"
K12410,93.5081651617485,87.1958471051049,-0.105507575553379,0.977623563239528,npdA,NAD-dependent deacetylase [EC:2.3.1.286]
K12417,4.42837646326225,1.49110085468302,-1.56307889510471,NA,ACOT11,acyl-CoA thioesteraes 11 [EC:3.1.2.-]
K12418,1334.6191080011,1163.7803562413,-0.196667659158226,0.841569933980991,"DES4, des1",acyl-lipid (7-3)-desaturase (Delta-4 desaturase) [EC:1.14.19.31]
K12421,26.2508268587356,20.3960083601193,-0.368759266189672,0.94181494240636,fadD9,fatty acid CoA ligase FadD9
K12423,3.1587497226377,0,-4.50952792345078,NA,fadD21,fatty acid CoA ligase FadD21
K12426,171.591609506749,166.383378943168,-0.045303782483578,0.990928564292154,fadD26,long chain fatty acid CoA FadD26
K12428,77.4801330833842,50.6510323147959,-0.611716546620615,0.778342949877681,fadD32,fatty acid CoA ligase FadD32
K12430,3.38406710827923,3.60505512470453,0.089018456769634,NA,pks1_15,4-hydroxyphenylalkanoate synthase [EC:2.3.1.261]
K12431,0.526458287106283,8.09235667109533,3.8830611952982,NA,pks2,phthioceranic/hydroxyphthioceranic acid synthase [EC:2.3.1.287]
K12436,36.0586868640815,17.5012717495034,-1.04202964442343,0.839851903691668,pks12,mycoketide-CoA synthase [EC:2.3.1.295]
K12440,0,0,0,NA,ppsA,phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase A [EC:2.3.1.292]
K12441,1.05291657421257,2.57847979175279,1.27770054574299,NA,ppsB,phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase B [EC:2.3.1.292]
K12442,40.7165341923607,22.2691677237649,-0.864972700274488,0.777306729211116,ppsC,phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase C [EC:2.3.1.292]
K12443,178.834994894114,97.8686793640319,-0.868445083706961,0.637248980907512,ppsD,phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase D [EC:2.3.1.292]
K12444,14.9714238930929,11.3881623864414,-0.399956358335186,0.959928155911977,ppsE,phthiocerol/phenolphthiocerol synthesis type-I polyketide synthase E [EC:2.3.1.292]
K12445,672.32840504507,621.144428139051,-0.114252423246731,0.947408743358224,K12445,trans enoyl reductase [EC:1.3.1.-]
K12447,2605.23072604136,2584.52946441913,-0.011437770017552,0.995777830632105,USP,UDP-sugar pyrophosphorylase [EC:2.7.7.64]
K12448,4.17580197871336,2.26092246672559,-0.891349143343202,NA,"UXE, uxe",UDP-arabinose 4-epimerase [EC:5.1.3.5]
K12450,3092.87725797575,2519.11994988501,-0.296398868892021,0.776802328269483,RHM,"UDP-glucose 4,6-dehydratase [EC:4.2.1.76]"
K12451,2306.02471939946,2597.47004676421,0.171459066915266,0.899852292934301,UER1,"3,5-epimerase/4-reductase [EC:5.1.3.- 1.1.1.-]"
K12452,10.2007677417536,8.87048619880663,-0.210937571841614,0.985823364499537,"ascC, ddhC, rfbH","CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]"
K12456,85.8702163890926,128.031576083552,0.571771689963829,0.733476031105372,APC13,anaphase-promoting complex subunit 13
K12460,409.834912546281,586.906378189877,0.515197017459857,0.584910476329773,"KIDINS220, ARMS",ankyrin repeat-rich membrane spanning protein
K12471,459.153793732257,452.868655170575,-0.020565713138079,0.991450981954392,EPN,epsin
K12472,301.12812753521,326.647889819378,0.117141547734325,0.945775128860918,EPS15,epidermal growth factor receptor substrate 15
K12476,64.1573921961645,34.9301739500877,-0.874888993380414,0.84308232950719,EHD3,EH domain-containing protein 3
K12478,494.335472809241,927.27537557144,0.906696363575168,0.084843099019547,EEA1,early endosome antigen 1
K12479,265.894931106058,269.470993654211,0.017254570461325,0.996176117999233,VPS45,vacuolar protein sorting-associated protein 45
K12480,5.5556811120793,1.0974381278089,-2.35538556706585,NA,RABEP1,Rab GTPase-binding effector protein 1
K12481,34.615491775246,38.2706205163438,0.153662573707946,0.981145385485105,"RBSN, ZFYVE20",rabenosyn-5
K12482,8.70582361548745,18.6529456226105,1.08280809527466,0.814192894333094,"RUFY1, RABIP4",RUN and FYVE domain-containing protein 1
K12483,1468.03442877753,1542.92443452956,0.071197263103666,0.928420602092818,EHD1,EH domain-containing protein 1
K12484,1.20312816464026,3.40823052498975,1.50496431714526,NA,RAB11FIP1_2_5,Rab11 family-interacting protein 1/2/5
K12485,36.5600526917072,14.090426684741,-1.38520026213886,0.626525932824947,RAB11FIP3_4,Rab11 family-interacting protein 3/4
K12486,470.360208419885,905.922716843632,0.943972152516162,0.011405731924873,SMAP,stromal membrane-associated protein
K12487,1.31614571776571,3.17902630908081,1.2055120813409,NA,GIT2,G protein-coupled receptor kinase interactor 2
K12488,26.670618642106,10.9582049974365,-1.28390577868935,0.732773317686386,ASAP,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein"
K12489,283.447153249544,393.776890107303,0.474399864678903,0.501675844705331,ACAP,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein"
K12490,7.76797203417504,12.0543290916368,0.642751746243839,0.914415298221749,ARAP3,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3"
K12491,1.48633690703655,0.515695958350558,-1.50702117615433,NA,AGAP,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1/3/4/5/6/9/11"
K12492,716.635779573726,803.718114817642,0.165600659422723,0.887896850603337,ARFGAP1,ADP-ribosylation factor GTPase-activating protein 1
K12493,410.2827537739,578.978962471989,0.495847800246043,0.467449318491589,ARFGAP2_3,ADP-ribosylation factor GTPase-activating protein 2/3
K12500,15.841597309495,8.91291147829536,-0.856681076885226,0.819461270475073,tesC,thioesterase III [EC:3.1.2.-]
K12501,630.239852834683,576.06770208503,-0.128922660367039,0.955809973288329,HST,homogentisate solanesyltransferase [EC:2.5.1.117]
K12503,0,0,0,NA,E2.5.1.68,short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]
K12504,1.50391020580032,0,-3.43814145774783,NA,PDSS1,decaprenyl-diphosphate synthase subunit 1 [EC:2.5.1.91]
K12506,0,1.61313408615946,3.23559536420046,NA,ispDF,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]"
K12524,907.652726858946,975.924911752628,0.105673954156593,0.927828328992532,thrA,bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
K12541,8.35160395742672,1.7813149226079,-2.22192147312765,NA,lapB,"ATP-binding cassette, subfamily C, bacterial LapB"
K12542,3.83541960017167,1.67918029726725,-1.22172112075086,NA,lapC,"membrane fusion protein, adhesin transport system"
K12548,22.0860383993312,32.5636007804361,0.542794031160544,0.863284231272706,rap,autoaggregation protein RapA/B/C
K12559,4.11862834256796,4.52184493345118,0.117398902757613,NA,MYO10,myosin X
K12567,247.779162360216,226.937315994515,-0.128836999885161,0.963782079116564,TTN,titin [EC:2.7.11.1]
K12568,0,0,0,NA,MYBPC3,"myosin-binding protein C, cardiac-type"
K12571,264.456548617381,265.339407880158,0.002630520023057,0.99944666533376,PAN2,PAB-dependent poly(A)-specific ribonuclease subunit 2 [EC:3.1.13.4]
K12572,221.265603870873,198.223713593883,-0.158632790975453,0.937426671021073,PAN3,PAB-dependent poly(A)-specific ribonuclease subunit 3
K12573,3.37510102874501,1.79378240522172,-0.895260180610425,NA,"rnr, vacB",ribonuclease R [EC:3.1.13.1]
K12575,58.0906285257287,42.3928895716822,-0.453498518536443,0.888038201657518,SLK19,kinetochore protein SLK19
K12577,2.39764911005097,0.852057631247439,-1.46118461557072,NA,FOB1,DNA replication fork-blocking protein FOB1
K12580,820.214287780484,918.438593912763,0.165044816171554,0.866777382512226,"CNOT3, NOT3",CCR4-NOT transcription complex subunit 3
K12581,463.379594855063,558.900560928229,0.270948329065532,0.826100655083011,"CNOT7_8, CAF1, POP2",CCR4-NOT transcription complex subunit 7/8
K12583,216.464625199763,168.1718534134,-0.365329034196274,0.701768460993091,mgtA,"phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]"
K12584,136.6851110209,147.140138714422,0.106252541798158,0.969809035218972,"DCPS, DCS",m7GpppX diphosphatase [EC:3.6.1.59]
K12585,143.954017805475,132.448053108196,-0.116313685167633,0.964997233196939,"DIS3, RRP44",exosome complex exonuclease DIS3/RRP44 [EC:3.1.13.-]
K12586,47.030088888326,55.6328059615714,0.246877296921676,0.952104826204202,"RRP43, EXOSC8, OIP2",exosome complex component RRP43
K12587,106.219226514734,79.1843988921613,-0.422841332911472,0.819461270475073,"MTR3, EXOSC6",exosome complex component MTR3
K12589,38.3059742534654,59.7749871504902,0.64627604393126,0.88137218773474,"RRP42, EXOSC7",exosome complex component RRP42
K12590,32.7389207617725,52.7052637115209,0.693049753055376,0.819461270475073,"RRP46, EXOSC5",exosome complex component RRP46
K12591,189.828852894706,285.834902671181,0.588414783322064,0.443212678361052,"RRP6, EXOSC10",exosome complex exonuclease RRP6 [EC:3.1.13.-]
K12593,13.3682748138601,10.028947706076,-0.39628951756197,0.944556371009033,"MPHOSPH6, MPP6","M-phase phosphoprotein 6, animal type"
K12596,10.8336838025304,6.70929006554701,-0.684562558172384,0.922969218856487,TRF5,poly(A) RNA polymerase
K12597,42.9176614649082,80.7339198047537,0.91185229037212,0.483127745227421,AIR1_2,protein AIR1/2
K12598,233.56572232037,130.916291776539,-0.831652315480299,0.425035980117338,"MTR4, SKIV2L2",ATP-dependent RNA helicase DOB1 [EC:3.6.4.13]
K12599,328.73274182569,360.394521758624,0.134292542598166,0.941484403067207,"SKI2, SKIV2L",antiviral helicase SKI2 [EC:3.6.4.-]
K12600,252.969089826783,299.88841825932,0.246156900817059,0.883673986565227,"SKI3, TTC37",superkiller protein 3
K12601,177.987714533913,84.9411961756355,-1.07150537460453,0.714161090208725,SKI8,superkiller protein 8
K12602,135.400779149907,138.408478462215,0.028719193122271,0.994921262584503,"WDR61, REC14, SKI8",WD repeat-containing protein 61
K12603,880.076145987809,1206.09918309079,0.455025489396848,0.097746950220255,"CNOT6, CCR4",CCR4-NOT transcription complex subunit 6 [EC:3.1.13.4]
K12604,1582.48419663962,1439.32306554647,-0.13668249803227,0.876557243249176,"CNOT1, NOT1",CCR4-NOT transcription complex subunit 1
K12605,451.675122923533,459.758115731389,0.025282162927531,0.989979526540454,"CNOT2, NOT2",CCR4-NOT transcription complex subunit 2
K12606,195.822766939768,186.514285084376,-0.072054392893259,0.97590929559081,"RCD1, CNOT9, CAF40",CCR4-NOT transcription complex subunit 9
K12607,131.93504646696,158.177886335846,0.259927931795797,0.880752664161847,CNOT10,CCR4-NOT transcription complex subunit 10
K12608,297.041587630655,233.989600919778,-0.340346409688219,0.811267896089233,CAF16,CCR4-NOT complex subunit CAF16
K12610,7.64429982204534,14.450409289257,0.911601242879864,NA,DCP1A,mRNA-decapping enzyme 1A [EC:3.-.-.-]
K12611,84.611706175789,114.637713451566,0.43522607867681,0.779069988889879,DCP1B,mRNA-decapping enzyme 1B [EC:3.-.-.-]
K12613,132.195048581812,158.068372387539,0.258128695479332,0.883673986565227,DCP2,mRNA-decapping enzyme subunit 2 [EC:3.6.1.62]
K12614,581.237847139227,538.522643480174,-0.111339608075782,0.937426671021073,"DDX6, RCK, DHH1",ATP-dependent RNA helicase DDX6/DHH1 [EC:3.6.4.13]
K12615,0,1.27808644687116,2.91374133117026,NA,EDC3,enhancer of mRNA-decapping protein 3
K12616,316.599200293178,304.60550218298,-0.054361223192949,0.985549872299347,EDC4,enhancer of mRNA-decapping protein 4
K12617,247.068469588296,257.308451120431,0.056782817377904,0.987085057924783,"PATL1, PAT1",DNA topoisomerase 2-associated protein PAT1
K12618,1267.33018027523,1193.35316493047,-0.086415529088891,0.944452716345254,"XRN1, SEP1, KEM1",5'-3' exoribonuclease 1 [EC:3.1.13.-]
K12619,437.229878510057,368.50591146193,-0.244581568683776,0.848413772435504,"XRN2, RAT1",5'-3' exoribonuclease 2 [EC:3.1.13.-]
K12620,103.513323325033,138.373910329489,0.417534392644246,0.804670899046688,LSM1,U6 snRNA-associated Sm-like protein LSm1
K12621,195.835978029091,154.257745196766,-0.342940802140801,0.811267896089233,LSM2,U6 snRNA-associated Sm-like protein LSm2
K12622,83.6294301793375,116.953091438932,0.486156862406558,0.824835924146326,LSM3,U6 snRNA-associated Sm-like protein LSm3
K12623,151.687110572014,239.196313305184,0.656242642135176,0.362844548783553,LSM4,U6 snRNA-associated Sm-like protein LSm4
K12624,54.3439432702245,96.4061998361724,0.829898425886185,0.64267537377624,LSM5,U6 snRNA-associated Sm-like protein LSm5
K12625,194.460240897502,216.231963199496,0.156045309553996,0.931393511353415,LSM6,U6 snRNA-associated Sm-like protein LSm6
K12626,190.0819248922,274.936792460503,0.53240455509626,0.672313241272517,LSM7,U6 snRNA-associated Sm-like protein LSm7
K12627,85.1180818560401,105.218945430317,0.301621970672478,0.891776066251521,LSM8,U6 snRNA-associated Sm-like protein LSm8
K12632,38.0181030411497,47.7567464730863,0.335748796785413,0.945143264621856,pac,puromycin N-acetyltransferase [EC:2.3.-.-]
K12639,1.05291657421257,0,-2.93044506093768,NA,"CYP724B1, D11",cytochrome P450 family 724 subfamily B polypeptide 1 [EC:1.14.13.-]
K12641,0,10.459999353347,5.93869546083981,NA,LMNA,lamin A/C
K12642,0.601564082320129,0.515695958350558,-0.229318471739449,NA,PKP2,plakophilin 2
K12646,5.86542923277359,0.515695958350558,-3.51730820572338,NA,"DDX58, RIG-I",ATP-dependent RNA helicase DDX58 [EC:3.6.4.13]
K12653,0.526458287106283,2.90871084729172,2.43110835634926,NA,NLRX1,NLR family member X1
K12655,162.465041987978,142.21737681436,-0.187971666068598,0.929043543478356,"OTUD5, DUBA",OTU domain-containing protein 5 [EC:3.4.19.12]
K12657,699.929994106623,659.236636034973,-0.084288858240454,0.965356151603475,"ALDH18A1, P5CS",delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41]
K12660,0,0,0,NA,rhmA,2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]
K12661,69.3360644827699,18.9930296209907,-1.87560009497173,0.024565133743198,"LRA3, rhmD",L-rhamnonate dehydratase [EC:4.2.1.90]
K12662,68.1740306965561,99.3315760061335,0.540271691529127,0.815107895449828,"PRPF4, PRP4",U4/U6 small nuclear ribonucleoprotein PRP4
K12663,99.2947969882494,151.146040859291,0.602982254079636,0.513303186152061,ECH1,"Delta3,5-Delta2,4-dienoyl-CoA isomerase [EC:5.3.3.21]"
K12664,141.45617044073,88.5491756891208,-0.675612014032079,0.435860311526334,CYP26B,cytochrome P450 family 26 subfamily B
K12686,168.369220612966,115.923502597857,-0.537805785533015,0.811267896089233,"apeE, estA, lip-1",outer membrane lipase/esterase
K12700,0.743168453518276,6.1848489500659,3.1270212004118,NA,rihC,non-specific riboncleoside hydrolase [EC:3.2.-.-]
K12710,129.257176696602,69.4128619237988,-0.900084490989381,0.775609806799686,novU,C-methyltransferase [EC:2.1.1.-]
K12733,129.716763355779,146.772928925059,0.177046054045704,0.939131843542919,PPIL1,peptidyl-prolyl cis-trans isomerase-like 1 [EC:5.2.1.8]
K12734,63.8302795067718,95.8493926319417,0.593021680009439,0.7589530322041,PPIL3,peptidyl-prolyl cis-trans isomerase-like 3 [EC:5.2.1.8]
K12735,102.580087091413,107.583536331334,0.067965446260637,0.987405902663406,PPIL4,peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8]
K12736,191.87463004695,272.367997636804,0.507606835657809,0.348126760412509,PPWD1,peptidylprolyl isomerase domain and WD repeat-containing protein 1 [EC:5.2.1.8]
K12737,154.106739598455,98.2354113295995,-0.650477059298031,0.543132483544449,SDCCAG10,peptidyl-prolyl cis-trans isomerase SDCCAG10 [EC:5.2.1.8]
K12739,97.8717316284965,49.5601102452516,-0.990872223744392,0.495651452624611,PPIL6,peptidyl-prolyl cis-trans isomerase-like 6 [EC:5.2.1.8]
K12740,11.8419787091372,12.7626900827571,0.098715975432247,0.994375815122075,NKTR,NK-tumor recognition protein
K12741,113.940184772864,107.449459331261,-0.090234934699664,0.980334534320185,HNRNPA1_3,heterogeneous nuclear ribonucleoprotein A1/A3
